station,date,year,month_abbr,day_in_month,doy,daily_rainfall_LS
'LIVING01',1977-06-11,1977,Jun,11,163,0
'LIVING01',1977-06-12,1977,Jun,12,164,0
'LIVING01',1977-06-13,1977,Jun,13,165,0
'LIVING01',1977-06-14,1977,Jun,14,166,0
'LIVING01',1977-06-15,1977,Jun,15,167,0
'LIVING01',1977-06-16,1977,Jun,16,168,0
'LIVING01',1977-06-17,1977,Jun,17,169,0
'LIVING01',1977-06-18,1977,Jun,18,170,0
'LIVING01',1977-06-19,1977,Jun,19,171,0
'LIVING01',1977-06-20,1977,Jun,20,172,0
'LIVING01',1977-06-21,1977,Jun,21,173,0
'LIVING01',1977-06-22,1977,Jun,22,174,0
'LIVING01',1977-06-23,1977,Jun,23,175,0
'LIVING01',1977-06-24,1977,Jun,24,176,0
'LIVING01',1977-06-25,1977,Jun,25,177,0
'LIVING01',1977-06-26,1977,Jun,26,178,0
'LIVING01',1977-06-27,1977,Jun,27,179,0
'LIVING01',1977-06-28,1977,Jun,28,180,0
'LIVING01',1977-06-29,1977,Jun,29,181,0
'LIVING01',1977-06-30,1977,Jun,30,182,0
'LIVING01',1977-07-01,1977,Jul,1,183,0
'LIVING01',1977-07-02,1977,Jul,2,184,0
'LIVING01',1977-07-03,1977,Jul,3,185,0
'LIVING01',1977-07-04,1977,Jul,4,186,0
'LIVING01',1977-07-05,1977,Jul,5,187,0
'LIVING01',1977-07-06,1977,Jul,6,188,0
'LIVING01',1977-07-07,1977,Jul,7,189,0
'LIVING01',1977-07-08,1977,Jul,8,190,0
'LIVING01',1977-07-09,1977,Jul,9,191,0
'LIVING01',1977-07-10,1977,Jul,10,192,0
'LIVING01',1977-07-11,1977,Jul,11,193,0
'LIVING01',1977-07-12,1977,Jul,12,194,0
'LIVING01',1977-07-13,1977,Jul,13,195,0
'LIVING01',1977-07-14,1977,Jul,14,196,0
'LIVING01',1977-07-15,1977,Jul,15,197,0
'LIVING01',1977-07-16,1977,Jul,16,198,0
'LIVING01',1977-07-17,1977,Jul,17,199,0
'LIVING01',1977-07-18,1977,Jul,18,200,0
'LIVING01',1977-07-19,1977,Jul,19,201,0
'LIVING01',1977-07-20,1977,Jul,20,202,0
'LIVING01',1977-07-21,1977,Jul,21,203,0
'LIVING01',1977-07-22,1977,Jul,22,204,0
'LIVING01',1977-07-23,1977,Jul,23,205,0
'LIVING01',1977-07-24,1977,Jul,24,206,0
'LIVING01',1977-07-25,1977,Jul,25,207,0
'LIVING01',1977-07-26,1977,Jul,26,208,0
'LIVING01',1977-07-27,1977,Jul,27,209,0
'LIVING01',1977-07-28,1977,Jul,28,210,0
'LIVING01',1977-07-29,1977,Jul,29,211,0
'LIVING01',1977-07-30,1977,Jul,30,212,0
'LIVING01',1977-07-31,1977,Jul,31,213,0
'LIVING01',1977-08-01,1977,Aug,1,214,0
'LIVING01',1977-08-02,1977,Aug,2,215,0
'LIVING01',1977-08-03,1977,Aug,3,216,0
'LIVING01',1977-08-04,1977,Aug,4,217,0
'LIVING01',1977-08-05,1977,Aug,5,218,0
'LIVING01',1977-08-06,1977,Aug,6,219,0
'LIVING01',1977-08-07,1977,Aug,7,220,0
'LIVING01',1977-08-08,1977,Aug,8,221,0
'LIVING01',1977-08-09,1977,Aug,9,222,0
'LIVING01',1977-08-10,1977,Aug,10,223,0
'LIVING01',1977-08-11,1977,Aug,11,224,0.6
'LIVING01',1977-08-12,1977,Aug,12,225,0
'LIVING01',1977-08-13,1977,Aug,13,226,0
'LIVING01',1977-08-14,1977,Aug,14,227,0
'LIVING01',1977-08-15,1977,Aug,15,228,0
'LIVING01',1977-08-16,1977,Aug,16,229,0
'LIVING01',1977-08-17,1977,Aug,17,230,0
'LIVING01',1977-08-18,1977,Aug,18,231,0
'LIVING01',1977-08-19,1977,Aug,19,232,0
'LIVING01',1977-08-20,1977,Aug,20,233,0
'LIVING01',1977-08-21,1977,Aug,21,234,0
'LIVING01',1977-08-22,1977,Aug,22,235,0
'LIVING01',1977-08-23,1977,Aug,23,236,0
'LIVING01',1977-08-24,1977,Aug,24,237,0
'LIVING01',1977-08-25,1977,Aug,25,238,0
'LIVING01',1977-08-26,1977,Aug,26,239,0
'LIVING01',1977-08-27,1977,Aug,27,240,0
'LIVING01',1977-08-28,1977,Aug,28,241,0
'LIVING01',1977-08-29,1977,Aug,29,242,0
'LIVING01',1977-08-30,1977,Aug,30,243,0
'LIVING01',1977-08-31,1977,Aug,31,244,0
'LIVING01',1977-09-01,1977,Sep,1,245,0
'LIVING01',1977-09-02,1977,Sep,2,246,0
'LIVING01',1977-09-03,1977,Sep,3,247,0
'LIVING01',1977-09-04,1977,Sep,4,248,0
'LIVING01',1977-09-05,1977,Sep,5,249,0
'LIVING01',1977-09-06,1977,Sep,6,250,0
'LIVING01',1977-09-07,1977,Sep,7,251,0
'LIVING01',1977-09-08,1977,Sep,8,252,0
'LIVING01',1977-09-09,1977,Sep,9,253,0
'LIVING01',1977-09-10,1977,Sep,10,254,0
'LIVING01',1977-09-11,1977,Sep,11,255,0
'LIVING01',1977-09-12,1977,Sep,12,256,0
'LIVING01',1977-09-13,1977,Sep,13,257,0
'LIVING01',1977-09-14,1977,Sep,14,258,0
'LIVING01',1977-09-15,1977,Sep,15,259,0
'LIVING01',1977-09-16,1977,Sep,16,260,0
'LIVING01',1977-09-17,1977,Sep,17,261,0
'LIVING01',1977-09-18,1977,Sep,18,262,0
'LIVING01',1977-09-19,1977,Sep,19,263,0
'LIVING01',1977-09-20,1977,Sep,20,264,0
'LIVING01',1977-09-21,1977,Sep,21,265,0
'LIVING01',1977-09-22,1977,Sep,22,266,0.9
'LIVING01',1977-09-23,1977,Sep,23,267,0
'LIVING01',1977-09-24,1977,Sep,24,268,0
'LIVING01',1977-09-25,1977,Sep,25,269,2
'LIVING01',1977-09-26,1977,Sep,26,270,0
'LIVING01',1977-09-27,1977,Sep,27,271,2
'LIVING01',1977-09-28,1977,Sep,28,272,0
'LIVING01',1977-09-29,1977,Sep,29,273,0
'LIVING01',1977-09-30,1977,Sep,30,274,0
'LIVING01',1977-10-01,1977,Oct,1,275,0
'LIVING01',1977-10-02,1977,Oct,2,276,0
'LIVING01',1977-10-03,1977,Oct,3,277,0
'LIVING01',1977-10-04,1977,Oct,4,278,0
'LIVING01',1977-10-05,1977,Oct,5,279,0
'LIVING01',1977-10-06,1977,Oct,6,280,0
'LIVING01',1977-10-07,1977,Oct,7,281,0
'LIVING01',1977-10-08,1977,Oct,8,282,0
'LIVING01',1977-10-09,1977,Oct,9,283,0
'LIVING01',1977-10-10,1977,Oct,10,284,0
'LIVING01',1977-10-11,1977,Oct,11,285,0
'LIVING01',1977-10-12,1977,Oct,12,286,0
'LIVING01',1977-10-13,1977,Oct,13,287,0
'LIVING01',1977-10-14,1977,Oct,14,288,0
'LIVING01',1977-10-15,1977,Oct,15,289,0
'LIVING01',1977-10-16,1977,Oct,16,290,0
'LIVING01',1977-10-17,1977,Oct,17,291,0
'LIVING01',1977-10-18,1977,Oct,18,292,0
'LIVING01',1977-10-19,1977,Oct,19,293,0
'LIVING01',1977-10-20,1977,Oct,20,294,0
'LIVING01',1977-10-21,1977,Oct,21,295,0
'LIVING01',1977-10-22,1977,Oct,22,296,0
'LIVING01',1977-10-23,1977,Oct,23,297,0
'LIVING01',1977-10-24,1977,Oct,24,298,0
'LIVING01',1977-10-25,1977,Oct,25,299,0
'LIVING01',1977-10-26,1977,Oct,26,300,0
'LIVING01',1977-10-27,1977,Oct,27,301,0
'LIVING01',1977-10-28,1977,Oct,28,302,0
'LIVING01',1977-10-29,1977,Oct,29,303,0
'LIVING01',1977-10-30,1977,Oct,30,304,0
'LIVING01',1977-10-31,1977,Oct,31,305,0
'LIVING01',1977-11-01,1977,Nov,1,306,0
'LIVING01',1977-11-02,1977,Nov,2,307,0.2
'LIVING01',1977-11-03,1977,Nov,3,308,0.9
'LIVING01',1977-11-04,1977,Nov,4,309,1
'LIVING01',1977-11-05,1977,Nov,5,310,0
'LIVING01',1977-11-06,1977,Nov,6,311,0
'LIVING01',1977-11-07,1977,Nov,7,312,0
'LIVING01',1977-11-08,1977,Nov,8,313,0
'LIVING01',1977-11-09,1977,Nov,9,314,0
'LIVING01',1977-11-10,1977,Nov,10,315,0
'LIVING01',1977-11-11,1977,Nov,11,316,1.5
'LIVING01',1977-11-12,1977,Nov,12,317,0
'LIVING01',1977-11-13,1977,Nov,13,318,0
'LIVING01',1977-11-14,1977,Nov,14,319,5
'LIVING01',1977-11-15,1977,Nov,15,320,5.3
'LIVING01',1977-11-16,1977,Nov,16,321,0
'LIVING01',1977-11-17,1977,Nov,17,322,0
'LIVING01',1977-11-18,1977,Nov,18,323,0
'LIVING01',1977-11-19,1977,Nov,19,324,0
'LIVING01',1977-11-20,1977,Nov,20,325,0
'LIVING01',1977-11-21,1977,Nov,21,326,0
'LIVING01',1977-11-22,1977,Nov,22,327,6.7
'LIVING01',1977-11-23,1977,Nov,23,328,1.3
'LIVING01',1977-11-24,1977,Nov,24,329,0
'LIVING01',1977-11-25,1977,Nov,25,330,8.9
'LIVING01',1977-11-26,1977,Nov,26,331,23.7
'LIVING01',1977-11-27,1977,Nov,27,332,24.9
'LIVING01',1977-11-28,1977,Nov,28,333,0.9
'LIVING01',1977-11-29,1977,Nov,29,334,5
'LIVING01',1977-11-30,1977,Nov,30,335,35.5
'LIVING01',1977-12-01,1977,Dec,1,336,5.4
'LIVING01',1977-12-02,1977,Dec,2,337,0
'LIVING01',1977-12-03,1977,Dec,3,338,0
'LIVING01',1977-12-04,1977,Dec,4,339,0
'LIVING01',1977-12-05,1977,Dec,5,340,0
'LIVING01',1977-12-06,1977,Dec,6,341,0
'LIVING01',1977-12-07,1977,Dec,7,342,3.4
'LIVING01',1977-12-08,1977,Dec,8,343,0.6
'LIVING01',1977-12-09,1977,Dec,9,344,1.4
'LIVING01',1977-12-10,1977,Dec,10,345,0
'LIVING01',1977-12-11,1977,Dec,11,346,0.9
'LIVING01',1977-12-12,1977,Dec,12,347,0
'LIVING01',1977-12-13,1977,Dec,13,348,1
'LIVING01',1977-12-14,1977,Dec,14,349,14.3
'LIVING01',1977-12-15,1977,Dec,15,350,10.3
'LIVING01',1977-12-16,1977,Dec,16,351,14.6
'LIVING01',1977-12-17,1977,Dec,17,352,12.8
'LIVING01',1977-12-18,1977,Dec,18,353,0.2
'LIVING01',1977-12-19,1977,Dec,19,354,1.5
'LIVING01',1977-12-20,1977,Dec,20,355,0
'LIVING01',1977-12-21,1977,Dec,21,356,2
'LIVING01',1977-12-22,1977,Dec,22,357,24.8
'LIVING01',1977-12-23,1977,Dec,23,358,35.5
'LIVING01',1977-12-24,1977,Dec,24,359,21.9
'LIVING01',1977-12-25,1977,Dec,25,360,11
'LIVING01',1977-12-26,1977,Dec,26,361,27
'LIVING01',1977-12-27,1977,Dec,27,362,31.2
'LIVING01',1977-12-28,1977,Dec,28,363,31.6
'LIVING01',1977-12-29,1977,Dec,29,364,9.9
'LIVING01',1977-12-30,1977,Dec,30,365,17.3
'LIVING01',1977-12-31,1977,Dec,31,366,0.7
'LIVING01',1978-01-01,1978,Jan,1,1,0
'LIVING01',1978-01-02,1978,Jan,2,2,0
'LIVING01',1978-01-03,1978,Jan,3,3,4.9
'LIVING01',1978-01-04,1978,Jan,4,4,0
'LIVING01',1978-01-05,1978,Jan,5,5,0
'LIVING01',1978-01-06,1978,Jan,6,6,9.5
'LIVING01',1978-01-07,1978,Jan,7,7,7.8
'LIVING01',1978-01-08,1978,Jan,8,8,24
'LIVING01',1978-01-09,1978,Jan,9,9,28.6
'LIVING01',1978-01-10,1978,Jan,10,10,12.5
'LIVING01',1978-01-11,1978,Jan,11,11,3.4
'LIVING01',1978-01-12,1978,Jan,12,12,42.8
'LIVING01',1978-01-13,1978,Jan,13,13,0
'LIVING01',1978-01-14,1978,Jan,14,14,0
'LIVING01',1978-01-15,1978,Jan,15,15,9
'LIVING01',1978-01-16,1978,Jan,16,16,0
'LIVING01',1978-01-17,1978,Jan,17,17,1.8
'LIVING01',1978-01-18,1978,Jan,18,18,10.2
'LIVING01',1978-01-19,1978,Jan,19,19,26.7
'LIVING01',1978-01-20,1978,Jan,20,20,0
'LIVING01',1978-01-21,1978,Jan,21,21,1.5
'LIVING01',1978-01-22,1978,Jan,22,22,16.6
'LIVING01',1978-01-23,1978,Jan,23,23,0
'LIVING01',1978-01-24,1978,Jan,24,24,1
'LIVING01',1978-01-25,1978,Jan,25,25,0.9
'LIVING01',1978-01-26,1978,Jan,26,26,0
'LIVING01',1978-01-27,1978,Jan,27,27,0
'LIVING01',1978-01-28,1978,Jan,28,28,5.5
'LIVING01',1978-01-29,1978,Jan,29,29,12.3
'LIVING01',1978-01-30,1978,Jan,30,30,3
'LIVING01',1978-01-31,1978,Jan,31,31,15
'LIVING01',1978-02-01,1978,Feb,1,32,15
'LIVING01',1978-02-02,1978,Feb,2,33,66
'LIVING01',1978-02-03,1978,Feb,3,34,18.1
'LIVING01',1978-02-04,1978,Feb,4,35,18.4
'LIVING01',1978-02-05,1978,Feb,5,36,0
'LIVING01',1978-02-06,1978,Feb,6,37,1
'LIVING01',1978-02-07,1978,Feb,7,38,26.5
'LIVING01',1978-02-08,1978,Feb,8,39,7.8
'LIVING01',1978-02-09,1978,Feb,9,40,6
'LIVING01',1978-02-10,1978,Feb,10,41,1.6
'LIVING01',1978-02-11,1978,Feb,11,42,2
'LIVING01',1978-02-12,1978,Feb,12,43,2.9
'LIVING01',1978-02-13,1978,Feb,13,44,3.4
'LIVING01',1978-02-14,1978,Feb,14,45,11
'LIVING01',1978-02-15,1978,Feb,15,46,12
'LIVING01',1978-02-16,1978,Feb,16,47,0
'LIVING01',1978-02-17,1978,Feb,17,48,1.2
'LIVING01',1978-02-18,1978,Feb,18,49,1
'LIVING01',1978-02-19,1978,Feb,19,50,2.7
'LIVING01',1978-02-20,1978,Feb,20,51,0
'LIVING01',1978-02-21,1978,Feb,21,52,1.4
'LIVING01',1978-02-22,1978,Feb,22,53,5
'LIVING01',1978-02-23,1978,Feb,23,54,2
'LIVING01',1978-02-24,1978,Feb,24,55,7.3
'LIVING01',1978-02-25,1978,Feb,25,56,0.1
'LIVING01',1978-02-26,1978,Feb,26,57,4.4
'LIVING01',1978-02-27,1978,Feb,27,58,0
'LIVING01',1978-02-28,1978,Feb,28,59,0
'LIVING01',1978-03-01,1978,Mar,1,61,0
'LIVING01',1978-03-02,1978,Mar,2,62,15.6
'LIVING01',1978-03-03,1978,Mar,3,63,6.4
'LIVING01',1978-03-04,1978,Mar,4,64,0
'LIVING01',1978-03-05,1978,Mar,5,65,2.5
'LIVING01',1978-03-06,1978,Mar,6,66,0
'LIVING01',1978-03-07,1978,Mar,7,67,0
'LIVING01',1978-03-08,1978,Mar,8,68,32
'LIVING01',1978-03-09,1978,Mar,9,69,84.5
'LIVING01',1978-03-10,1978,Mar,10,70,4.7
'LIVING01',1978-03-11,1978,Mar,11,71,0
'LIVING01',1978-03-12,1978,Mar,12,72,0.5
'LIVING01',1978-03-13,1978,Mar,13,73,0
'LIVING01',1978-03-14,1978,Mar,14,74,15.3
'LIVING01',1978-03-15,1978,Mar,15,75,9.5
'LIVING01',1978-03-16,1978,Mar,16,76,0.5
'LIVING01',1978-03-17,1978,Mar,17,77,0
'LIVING01',1978-03-18,1978,Mar,18,78,0
'LIVING01',1978-03-19,1978,Mar,19,79,0
'LIVING01',1978-03-20,1978,Mar,20,80,0.4
'LIVING01',1978-03-21,1978,Mar,21,81,0
'LIVING01',1978-03-22,1978,Mar,22,82,0
'LIVING01',1978-03-23,1978,Mar,23,83,0.4
'LIVING01',1978-03-24,1978,Mar,24,84,0
'LIVING01',1978-03-25,1978,Mar,25,85,0
'LIVING01',1978-03-26,1978,Mar,26,86,0
'LIVING01',1978-03-27,1978,Mar,27,87,0
'LIVING01',1978-03-28,1978,Mar,28,88,0
'LIVING01',1978-03-29,1978,Mar,29,89,0
'LIVING01',1978-03-30,1978,Mar,30,90,0.2
'LIVING01',1978-03-31,1978,Mar,31,91,0
'LIVING01',1978-04-01,1978,Apr,1,92,0
'LIVING01',1978-04-02,1978,Apr,2,93,0.5
'LIVING01',1978-04-03,1978,Apr,3,94,0
'LIVING01',1978-04-04,1978,Apr,4,95,0
'LIVING01',1978-04-05,1978,Apr,5,96,0
'LIVING01',1978-04-06,1978,Apr,6,97,0
'LIVING01',1978-04-07,1978,Apr,7,98,0
'LIVING01',1978-04-08,1978,Apr,8,99,0
'LIVING01',1978-04-09,1978,Apr,9,100,0
'LIVING01',1978-04-10,1978,Apr,10,101,0.5
'LIVING01',1978-04-11,1978,Apr,11,102,0
'LIVING01',1978-04-12,1978,Apr,12,103,0
'LIVING01',1978-04-13,1978,Apr,13,104,0
'LIVING01',1978-04-14,1978,Apr,14,105,0
'LIVING01',1978-04-15,1978,Apr,15,106,0
'LIVING01',1978-04-16,1978,Apr,16,107,0
'LIVING01',1978-04-17,1978,Apr,17,108,4.2
'LIVING01',1978-04-18,1978,Apr,18,109,3.5
'LIVING01',1978-04-19,1978,Apr,19,110,0
'LIVING01',1978-04-20,1978,Apr,20,111,1.3
'LIVING01',1978-04-21,1978,Apr,21,112,0
'LIVING01',1978-04-22,1978,Apr,22,113,0
'LIVING01',1978-04-23,1978,Apr,23,114,0
'LIVING01',1978-04-24,1978,Apr,24,115,0
'LIVING01',1978-04-25,1978,Apr,25,116,0
'LIVING01',1978-04-26,1978,Apr,26,117,0
'LIVING01',1978-04-27,1978,Apr,27,118,0
'LIVING01',1978-04-28,1978,Apr,28,119,0
'LIVING01',1978-04-29,1978,Apr,29,120,0
'LIVING01',1978-04-30,1978,Apr,30,121,0
'LIVING01',1978-05-01,1978,May,1,122,0
'LIVING01',1978-05-02,1978,May,2,123,0
'LIVING01',1978-05-03,1978,May,3,124,0
'LIVING01',1978-05-04,1978,May,4,125,0
'LIVING01',1978-05-05,1978,May,5,126,0
'LIVING01',1978-05-06,1978,May,6,127,0
'LIVING01',1978-05-07,1978,May,7,128,0
'LIVING01',1978-05-08,1978,May,8,129,0
'LIVING01',1978-05-09,1978,May,9,130,0
'LIVING01',1978-05-10,1978,May,10,131,0
'LIVING01',1978-05-11,1978,May,11,132,0
'LIVING01',1978-05-12,1978,May,12,133,0
'LIVING01',1978-05-13,1978,May,13,134,0
'LIVING01',1978-05-14,1978,May,14,135,0
'LIVING01',1978-05-15,1978,May,15,136,0
'LIVING01',1978-05-16,1978,May,16,137,0
'LIVING01',1978-05-17,1978,May,17,138,0
'LIVING01',1978-05-18,1978,May,18,139,0
'LIVING01',1978-05-19,1978,May,19,140,0
'LIVING01',1978-05-20,1978,May,20,141,0
'LIVING01',1978-05-21,1978,May,21,142,0
'LIVING01',1978-05-22,1978,May,22,143,0
'LIVING01',1978-05-23,1978,May,23,144,0.4
'LIVING01',1978-05-24,1978,May,24,145,11.5
'LIVING01',1978-05-25,1978,May,25,146,0
'LIVING01',1978-05-26,1978,May,26,147,0
'LIVING01',1978-05-27,1978,May,27,148,0
'LIVING01',1978-05-28,1978,May,28,149,0
'LIVING01',1978-05-29,1978,May,29,150,0
'LIVING01',1978-05-30,1978,May,30,151,0
'LIVING01',1978-05-31,1978,May,31,152,0
'LIVING01',1978-06-01,1978,Jun,1,153,0
'LIVING01',1978-06-02,1978,Jun,2,154,0
'LIVING01',1978-06-03,1978,Jun,3,155,0
'LIVING01',1978-06-04,1978,Jun,4,156,0
'LIVING01',1978-06-05,1978,Jun,5,157,0
'LIVING01',1978-06-06,1978,Jun,6,158,0
'LIVING01',1978-06-07,1978,Jun,7,159,0
'LIVING01',1978-06-08,1978,Jun,8,160,2.5
'LIVING01',1978-06-09,1978,Jun,9,161,0
'LIVING01',1978-06-10,1978,Jun,10,162,0
'LIVING01',1978-06-11,1978,Jun,11,163,0
'LIVING01',1978-06-12,1978,Jun,12,164,0
'LIVING01',1978-06-13,1978,Jun,13,165,0
'LIVING01',1978-06-14,1978,Jun,14,166,0
'LIVING01',1978-06-15,1978,Jun,15,167,0
'LIVING01',1978-06-16,1978,Jun,16,168,0
'LIVING01',1978-06-17,1978,Jun,17,169,0
'LIVING01',1978-06-18,1978,Jun,18,170,0
'LIVING01',1978-06-19,1978,Jun,19,171,0
'LIVING01',1978-06-20,1978,Jun,20,172,0
'LIVING01',1978-06-21,1978,Jun,21,173,0
'LIVING01',1978-06-22,1978,Jun,22,174,0
'LIVING01',1978-06-23,1978,Jun,23,175,0
'LIVING01',1978-06-24,1978,Jun,24,176,0
'LIVING01',1978-06-25,1978,Jun,25,177,0
'LIVING01',1978-06-26,1978,Jun,26,178,0
'LIVING01',1978-06-27,1978,Jun,27,179,0
'LIVING01',1978-06-28,1978,Jun,28,180,0
'LIVING01',1978-06-29,1978,Jun,29,181,0
'LIVING01',1978-06-30,1978,Jun,30,182,0
'LIVING01',1978-07-01,1978,Jul,1,183,0
'LIVING01',1978-07-02,1978,Jul,2,184,0
'LIVING01',1978-07-03,1978,Jul,3,185,0
'LIVING01',1978-07-04,1978,Jul,4,186,0
'LIVING01',1978-07-05,1978,Jul,5,187,0
'LIVING01',1978-07-06,1978,Jul,6,188,0
'LIVING01',1978-07-07,1978,Jul,7,189,0
'LIVING01',1978-07-08,1978,Jul,8,190,0
'LIVING01',1978-07-09,1978,Jul,9,191,0
'LIVING01',1978-07-10,1978,Jul,10,192,0
'LIVING01',1978-07-11,1978,Jul,11,193,0
'LIVING01',1978-07-12,1978,Jul,12,194,0
'LIVING01',1978-07-13,1978,Jul,13,195,0
'LIVING01',1978-07-14,1978,Jul,14,196,0
'LIVING01',1978-07-15,1978,Jul,15,197,0
'LIVING01',1978-07-16,1978,Jul,16,198,0
'LIVING01',1978-07-17,1978,Jul,17,199,0
'LIVING01',1978-07-18,1978,Jul,18,200,0
'LIVING01',1978-07-19,1978,Jul,19,201,0
'LIVING01',1978-07-20,1978,Jul,20,202,0
'LIVING01',1978-07-21,1978,Jul,21,203,0
'LIVING01',1978-07-22,1978,Jul,22,204,0
'LIVING01',1978-07-23,1978,Jul,23,205,0
'LIVING01',1978-07-24,1978,Jul,24,206,0
'LIVING01',1978-07-25,1978,Jul,25,207,0
'LIVING01',1978-07-26,1978,Jul,26,208,0
'LIVING01',1978-07-27,1978,Jul,27,209,0
'LIVING01',1978-07-28,1978,Jul,28,210,0
'LIVING01',1978-07-29,1978,Jul,29,211,0
'LIVING01',1978-07-30,1978,Jul,30,212,0
'LIVING01',1978-07-31,1978,Jul,31,213,0
'LIVING01',1978-08-01,1978,Aug,1,214,0
'LIVING01',1978-08-02,1978,Aug,2,215,0
'LIVING01',1978-08-03,1978,Aug,3,216,0
'LIVING01',1978-08-04,1978,Aug,4,217,0
'LIVING01',1978-08-05,1978,Aug,5,218,0
'LIVING01',1978-08-06,1978,Aug,6,219,0
'LIVING01',1978-08-07,1978,Aug,7,220,0
'LIVING01',1978-08-08,1978,Aug,8,221,0
'LIVING01',1978-08-09,1978,Aug,9,222,0
'LIVING01',1978-08-10,1978,Aug,10,223,0
'LIVING01',1978-08-11,1978,Aug,11,224,0
'LIVING01',1978-08-12,1978,Aug,12,225,0
'LIVING01',1978-08-13,1978,Aug,13,226,0
'LIVING01',1978-08-14,1978,Aug,14,227,0
'LIVING01',1978-08-15,1978,Aug,15,228,0
'LIVING01',1978-08-16,1978,Aug,16,229,0
'LIVING01',1978-08-17,1978,Aug,17,230,0
'LIVING01',1978-08-18,1978,Aug,18,231,0
'LIVING01',1978-08-19,1978,Aug,19,232,0
'LIVING01',1978-08-20,1978,Aug,20,233,0
'LIVING01',1978-08-21,1978,Aug,21,234,0
'LIVING01',1978-08-22,1978,Aug,22,235,0
'LIVING01',1978-08-23,1978,Aug,23,236,0
'LIVING01',1978-08-24,1978,Aug,24,237,0
'LIVING01',1978-08-25,1978,Aug,25,238,0
'LIVING01',1978-08-26,1978,Aug,26,239,0
'LIVING01',1978-08-27,1978,Aug,27,240,0
'LIVING01',1978-08-28,1978,Aug,28,241,0
'LIVING01',1978-08-29,1978,Aug,29,242,0
'LIVING01',1978-08-30,1978,Aug,30,243,0
'LIVING01',1978-08-31,1978,Aug,31,244,0
'LIVING01',1978-09-01,1978,Sep,1,245,0
'LIVING01',1978-09-02,1978,Sep,2,246,0
'LIVING01',1978-09-03,1978,Sep,3,247,0
'LIVING01',1978-09-04,1978,Sep,4,248,0
'LIVING01',1978-09-05,1978,Sep,5,249,0
'LIVING01',1978-09-06,1978,Sep,6,250,0
'LIVING01',1978-09-07,1978,Sep,7,251,0
'LIVING01',1978-09-08,1978,Sep,8,252,0
'LIVING01',1978-09-09,1978,Sep,9,253,0
'LIVING01',1978-09-10,1978,Sep,10,254,0
'LIVING01',1978-09-11,1978,Sep,11,255,0
'LIVING01',1978-09-12,1978,Sep,12,256,2.8
'LIVING01',1978-09-13,1978,Sep,13,257,2
'LIVING01',1978-09-14,1978,Sep,14,258,0
'LIVING01',1978-09-15,1978,Sep,15,259,0
'LIVING01',1978-09-16,1978,Sep,16,260,0
'LIVING01',1978-09-17,1978,Sep,17,261,0
'LIVING01',1978-09-18,1978,Sep,18,262,0
'LIVING01',1978-09-19,1978,Sep,19,263,0
'LIVING01',1978-09-20,1978,Sep,20,264,0
'LIVING01',1978-09-21,1978,Sep,21,265,0
'LIVING01',1978-09-22,1978,Sep,22,266,0
'LIVING01',1978-09-23,1978,Sep,23,267,0
'LIVING01',1978-09-24,1978,Sep,24,268,0
'LIVING01',1978-09-25,1978,Sep,25,269,0
'LIVING01',1978-09-26,1978,Sep,26,270,0
'LIVING01',1978-09-27,1978,Sep,27,271,0
'LIVING01',1978-09-28,1978,Sep,28,272,0
'LIVING01',1978-09-29,1978,Sep,29,273,0
'LIVING01',1978-09-30,1978,Sep,30,274,0
'LIVING01',1978-10-01,1978,Oct,1,275,0
'LIVING01',1978-10-02,1978,Oct,2,276,0
'LIVING01',1978-10-03,1978,Oct,3,277,0
'LIVING01',1978-10-04,1978,Oct,4,278,0
'LIVING01',1978-10-05,1978,Oct,5,279,0
'LIVING01',1978-10-06,1978,Oct,6,280,0
'LIVING01',1978-10-07,1978,Oct,7,281,0
'LIVING01',1978-10-08,1978,Oct,8,282,0
'LIVING01',1978-10-09,1978,Oct,9,283,0
'LIVING01',1978-10-10,1978,Oct,10,284,0
'LIVING01',1978-10-11,1978,Oct,11,285,5
'LIVING01',1978-10-12,1978,Oct,12,286,11
'LIVING01',1978-10-13,1978,Oct,13,287,0.4
'LIVING01',1978-10-14,1978,Oct,14,288,1
'LIVING01',1978-10-15,1978,Oct,15,289,0
'LIVING01',1978-10-16,1978,Oct,16,290,0
'LIVING01',1978-10-17,1978,Oct,17,291,1.2
'LIVING01',1978-10-18,1978,Oct,18,292,0
'LIVING01',1978-10-19,1978,Oct,19,293,4
'LIVING01',1978-10-20,1978,Oct,20,294,0
'LIVING01',1978-10-21,1978,Oct,21,295,0
'LIVING01',1978-10-22,1978,Oct,22,296,0
'LIVING01',1978-10-23,1978,Oct,23,297,0
'LIVING01',1978-10-24,1978,Oct,24,298,0
'LIVING01',1978-10-25,1978,Oct,25,299,0
'LIVING01',1978-10-26,1978,Oct,26,300,0
'LIVING01',1978-10-27,1978,Oct,27,301,0
'LIVING01',1978-10-28,1978,Oct,28,302,0
'LIVING01',1978-10-29,1978,Oct,29,303,0
'LIVING01',1978-10-30,1978,Oct,30,304,0
'LIVING01',1978-10-31,1978,Oct,31,305,0
'LIVING01',1978-11-01,1978,Nov,1,306,0
'LIVING01',1978-11-02,1978,Nov,2,307,0
'LIVING01',1978-11-03,1978,Nov,3,308,19.4
'LIVING01',1978-11-04,1978,Nov,4,309,20.5
'LIVING01',1978-11-05,1978,Nov,5,310,1
